threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
3.61,0.68953687,0.7943,0.917446809,0.6468,0.758709677,0.0582
3.62,0.6861063,0.7935,0.917496444,0.645,0.757486788,0.058
3.63,0.6861063,0.7926,0.917284655,0.6432,0.756172114,0.058
3.64,0.67581475,0.7917,0.917071776,0.6414,0.754854655,0.058
3.65,0.6689537,0.791,0.917144495,0.6398,0.753770028,0.0578
3.66,0.6655232,0.7907,0.918032787,0.6384,0.753096614,0.057
3.67,0.6620926,0.7902,0.917914747,0.6374,0.752360718,0.057
3.68,0.6603774,0.7893,0.917942791,0.6354,0.750975062,0.0568
3.69,0.65694684,0.7886,0.91801854,0.6338,0.749881685,0.0566
3.7,0.65694684,0.7883,0.91818973,0.633,0.749378478,0.0564
3.71,0.65008575,0.7877,0.918290201,0.6316,0.748429909,0.0562
3.72,0.64493996,0.787,0.918367347,0.63,0.747330961,0.056
3.73,0.6432247,0.7863,0.918444899,0.6284,0.746229664,0.0558
3.74,0.6397942,0.7858,0.918325527,0.6274,0.745484791,0.0558
3.75,0.6363636,0.7857,0.918546733,0.627,0.745275169,0.0556
3.77,0.62607205,0.7844,0.919221698,0.6236,0.743088656,0.0548
3.76,0.62607205,0.7843,0.918703976,0.6238,0.743061346,0.0552
3.78,0.62607205,0.7834,0.919230769,0.6214,0.741527446,0.0546
3.79,0.62092626,0.7828,0.919087137,0.6202,0.740625746,0.0546
3.8,0.6174957,0.7826,0.919039146,0.6198,0.740324892,0.0546
3.81,0.6174957,0.7824,0.919738407,0.6188,0.739837398,0.054
3.82,0.6174957,0.782,0.919892793,0.6178,0.739172051,0.0538
3.83,0.6174957,0.7815,0.920023873,0.6166,0.738354688,0.0536
3.84,0.6174957,0.7808,0.92010772,0.615,0.737233277,0.0534
3.85,0.6140652,0.7801,0.91994003,0.6136,0.736172765,0.0534
3.86,0.60034305,0.7787,0.920108532,0.6104,0.73391848,0.053
3.87,0.5969125,0.7785,0.920567804,0.6096,0.733485742,0.0526
3.88,0.593482,0.778,0.920702179,0.6084,0.73265896,0.0524
3.89,0.5900515,0.7769,0.920692799,0.606,0.730913038,0.0522
3.9,0.5866209,0.7752,0.920281002,0.6026,0.728305535,0.0522
3.91,0.5831904,0.7748,0.920440636,0.6016,0.727624577,0.052
3.92,0.57975984,0.774,0.920245399,0.6,0.726392252,0.052
3.93,0.567753,0.7729,0.920234062,0.5976,0.724627137,0.0518
3.94,0.5643225,0.7717,0.920458063,0.5948,0.722633945,0.0514
3.95,0.5643225,0.7712,0.920856611,0.5934,0.721722209,0.051
3.96,0.5591767,0.7704,0.921183801,0.5914,0.720341048,0.0506
3.97,0.54888505,0.7691,0.921390542,0.5884,0.718174051,0.0502
3.98,0.54545456,0.7681,0.921938936,0.5858,0.716399658,0.0496
3.99,0.542024,0.7672,0.922517394,0.5834,0.71477579,0.049
4,0.542024,0.7662,0.923346056,0.5806,0.712917485,0.0482
