threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
3.21,0.33289343,0.8224,0.902396405,0.723,0.802798135,0.0782
3.2,0.3343781,0.8223,0.901770132,0.7234,0.802796582,0.0788
3.22,0.33140877,0.8218,0.902451226,0.7216,0.80195599,0.078
3.23,0.3295942,0.8214,0.90235353,0.7208,0.801423171,0.078
3.24,0.32744968,0.821,0.902861446,0.7194,0.800756901,0.0774
3.25,0.32629496,0.8208,0.902812657,0.719,0.800489869,0.0774
3.26,0.3243154,0.8206,0.903575025,0.7178,0.800044583,0.0766
3.29,0.32052127,0.8206,0.905412241,0.716,0.799642618,0.0748
3.27,0.32316068,0.8203,0.903705571,0.717,0.799598528,0.0764
3.28,0.32266578,0.8203,0.904317092,0.7164,0.799464345,0.0758
3.3,0.3195315,0.8205,0.905593521,0.7156,0.799463747,0.0746
3.31,0.31639722,0.8196,0.905583756,0.7136,0.798210291,0.0744
3.32,0.31507754,0.8187,0.905367591,0.7118,0.796999216,0.0744
3.33,0.31425273,0.8182,0.905247071,0.7108,0.796325342,0.0744
3.34,0.31260312,0.8178,0.905357143,0.7098,0.79573991,0.0742
3.35,0.31062356,0.8176,0.905515832,0.7092,0.795423957,0.074
3.36,0.30930385,0.817,0.905370844,0.708,0.794612795,0.074
3.37,0.30798417,0.8163,0.905201127,0.7066,0.793665057,0.074
3.38,0.30699438,0.8162,0.905592612,0.706,0.793436727,0.0736
3.39,0.3060046,0.8159,0.905936777,0.705,0.792936678,0.0732
3.4,0.30550975,0.8156,0.906073083,0.7042,0.792482557,0.073
3.41,0.3051798,0.8154,0.906652914,0.7032,0.792070286,0.0724
3.42,0.304355,0.8154,0.907283058,0.7026,0.791929666,0.0718
3.43,0.3030353,0.8154,0.908126294,0.7018,0.791741877,0.071
3.44,0.30204552,0.8149,0.908007256,0.7008,0.791059939,0.071
3.45,0.29940614,0.8142,0.907840083,0.6994,0.790103931,0.071
3.46,0.29676676,0.8133,0.907624252,0.6976,0.788872555,0.071
3.47,0.2947872,0.8128,0.907929056,0.6962,0.788091465,0.0706
3.48,0.2942923,0.8127,0.908117985,0.6958,0.787906239,0.0704
3.49,0.29231277,0.8124,0.908259279,0.695,0.787446182,0.0702
3.5,0.29066315,0.8118,0.908328968,0.6936,0.786572919,0.07
3.51,0.29016826,0.8114,0.908232826,0.6928,0.786022237,0.07
3.52,0.2891785,0.8112,0.908828166,0.6918,0.785600727,0.0694
3.53,0.2886836,0.8109,0.908971323,0.691,0.785138052,0.0692
3.54,0.28719893,0.8103,0.909474795,0.6892,0.784162021,0.0686
3.55,0.2857143,0.8096,0.909740603,0.6874,0.783094099,0.0682
3.56,0.2847245,0.8096,0.909740603,0.6874,0.783094099,0.0682
