self_radius,self_count,uc,accuracy,precision,recall,f1,far,,,,,,,,,,
0.23,18,0.056737589,0.5911,0.767783657,0.2612,0.389792568,0.079,,,,,,,,,,
0.28,29,0.014428956,0.6098,0.893830703,0.2492,0.389740382,0.0296,,,,,,,,,,
0.28,20,0.037172903,0.61,0.895683453,0.249,0.389671362,0.029,,,,,,,,,,
0.12,36,0.078258743,0.5382,0.574434918,0.2948,0.389637854,0.2184,,,,,,,,,,
0.21,17,0.024700416,0.594,0.784848485,0.259,0.389473684,0.071,,,,,,,,,,
0.17,70,0.030080704,0.5868,0.745753114,0.2634,0.389299438,0.0898,,,,,,,,,,
0.29,28,0.039618489,0.6068,0.871349096,0.2506,0.38925132,0.037,,,,,,,,,,
0.06,72,0.16947909,0.4577,0.445475638,0.3456,0.389233022,0.4302,,,,,,,,,,
0.06,78,0.121790169,0.4877,0.481842338,0.3264,0.389173721,0.351,,,,,,,,,,
0.15,54,0.075568599,0.5303,0.556340647,0.2992,0.389127325,0.2386,,,,,,,,,,
0.18,34,0.071655662,0.5458,0.594083813,0.2892,0.389023406,0.1976,,,,,,,,,,
0.16,35,0.07703595,0.5448,0.591428571,0.2898,0.388993289,0.2002,,,,,,,,,,
0.36,15,0.021521154,0.6048,0.856948229,0.2516,0.38899196,0.042,,,,,,,,,,
0.25,31,0.008070433,0.6148,0.940184049,0.2452,0.388959391,0.0156,,,,,,,,,,
0.09,70,0.089508437,0.5116,0.519385027,0.3108,0.388888889,0.2876,,,,,,,,,,
0.14,51,0.11127415,0.533,0.5625,0.297,0.388743455,0.231,,,,,,,,,,
0.21,46,0.025923209,0.6047,0.856850716,0.2514,0.388742848,0.042,,,,,,,,,,
0.09,53,0.185130839,0.4521,0.439565985,0.3484,0.388709138,0.4442,,,,,,,,,,
0.26,27,0.040107606,0.5997,0.822236587,0.2544,0.38857492,0.055,,,,,,,,,,
0.11,49,0.161653216,0.4915,0.487179487,0.323,0.3884546,0.34,,,,,,,,,,
0.23,71,0.033259966,0.615,0.944358578,0.2444,0.388306323,0.0144,,,,,,,,,,
0.16,54,0.031792614,0.5831,0.72892562,0.2646,0.388261189,0.0984,,,,,,,,,,
0.14,62,0.081682563,0.5355,0.568453529,0.2948,0.388252338,0.2238,,,,,,,,,,
0.24,34,0.033259966,0.6096,0.897101449,0.2476,0.388087774,0.0284,,,,,,,,,,
0.18,48,0.05649303,0.5826,0.726923077,0.2646,0.38797654,0.0994,,,,,,,,,,
0.2,45,0.021032037,0.5949,0.793082149,0.2568,0.387974014,0.067,,,,,,,,,,
0.18,39,0.055270237,0.5738,0.688073394,0.27,0.387819592,0.1224,,,,,,,,,,
0.12,96,0.054292003,0.6043,0.85645933,0.2506,0.387745629,0.042,,,,,,,,,,
0.12,70,0.055759354,0.5534,0.616390584,0.2828,0.387715931,0.176,,,,,,,,,,
0.13,36,0.084861824,0.5271,0.549761293,0.2994,0.387673184,0.2452,,,,,,,,,,
0.34,5,0.016385424,0.6127,0.925283019,0.2452,0.387667984,0.0198,,,,,,,,,,
0.2,42,0.067498166,0.5956,0.798004988,0.256,0.387643852,0.0648,,,,,,,,,,
0.25,70,0.019075569,0.6155,0.951524629,0.2434,0.387641344,0.0124,,,,,,,,,,
0.08,80,0.13352898,0.5243,0.543910372,0.301,0.387537016,0.2524,,,,,,,,,,
0.15,32,0.086573734,0.5423,0.585592877,0.2894,0.387364476,0.2048,,,,,,,,,,
0.2,69,0.01883101,0.6026,0.845222073,0.2512,0.387295714,0.046,,,,,,,,,,
0.3,26,0.025923209,0.6123,0.923134891,0.245,0.387229335,0.0204,,,,,,,,,,
0.08,96,0.055514796,0.5651,0.655221745,0.2748,0.387205862,0.1446,,,,,,,,,,
0.08,75,0.056737589,0.5584,0.632366274,0.279,0.387177352,0.1622,,,,,,,,,,
0.17,71,0.046955246,0.5869,0.749856239,0.2608,0.387001039,0.087,,,,,,,,,,
0.1,85,0.097823429,0.5607,0.640184758,0.2772,0.38688067,0.1558,,,,,,,,,,
0.18,44,0.036928344,0.5877,0.754497969,0.26,0.386732114,0.0846,,,,,,,,,,
0.29,22,0.033259966,0.6148,0.9484375,0.2428,0.386624204,0.0132,,,,,,,,,,
0.15,64,0.035460993,0.5874,0.753186559,0.26,0.386559619,0.0852,,,,,,,,,,
0.27,26,0.0171191,0.5974,0.81177977,0.2536,0.38646754,0.0588,,,,,,,,,,
0.11,55,0.104671069,0.5033,0.505331179,0.3128,0.386411365,0.3062,,,,,,,,,,
0.11,32,0.092687699,0.4947,0.491808346,0.3182,0.386399514,0.3288,,,,,,,,,,
0.29,16,0.012961604,0.614,0.942546584,0.2428,0.386132316,0.0148,,,,,,,,,,
0.18,70,0.040841281,0.5849,0.741056218,0.261,0.386037568,0.0912,,,,,,,,,,
0.17,57,0.039618489,0.5947,0.795752655,0.2548,0.386002121,0.0654,,,,,,,,,,
0.26,42,0.009048667,0.6073,0.884587814,0.2468,0.385926505,0.0322,,,,,,,,,,
0.22,70,0.005869406,0.6123,0.928299008,0.2434,0.385675804,0.0188,,,,,,,,,,
0.21,50,0.052090976,0.5773,0.705694518,0.2652,0.385521151,0.1106,,,,,,,,,,
0.39,13,0.019564686,0.6125,0.931034483,0.243,0.385408406,0.018,,,,,,,,,,
0.15,59,0.044265101,0.5834,0.734533183,0.2612,0.385364414,0.0944,,,,,,,,,,
0.16,65,0.057960382,0.5719,0.682951654,0.2684,0.385355348,0.1246,,,,,,,,,,
0.33,12,0.039129371,0.6081,0.893090909,0.2456,0.385254902,0.0294,,,,,,,,,,
0.07,76,0.135730007,0.4854,0.478338279,0.3224,0.385185185,0.3516,,,,,,,,,,
0.19,33,0.039618489,0.5884,0.760920897,0.2578,0.385121004,0.081,,,,,,,,,,
0.29,24,0.027879677,0.6103,0.912490651,0.244,0.38504024,0.0234,,,,,,,,,,
0.09,84,0.09244314,0.5719,0.683324834,0.268,0.385002155,0.1242,,,,,,,,,,
0.24,24,0.034971876,0.593,0.787747525,0.2546,0.384824667,0.0686,,,,,,,,,,
0.67,2,0.001467351,0.6121,0.930161167,0.2424,0.384578772,0.0182,,,,,,,,,,
0.16,67,0.02739056,0.5787,0.713279133,0.2632,0.384514244,0.1058,,,,,,,,,,
0.28,54,0.027879677,0.6173,0.981922761,0.239,0.384429789,0.0044,,,,,,,,,,
0.15,27,0.084861824,0.4818,0.473376243,0.3236,0.38441435,0.36,,,,,,,,,,
0.17,61,0.010516019,0.6033,0.857934858,0.2476,0.384293031,0.041,,,,,,,,,,
0.13,63,0.039129371,0.5515,0.612790188,0.2798,0.384182342,0.1768,,,,,,,,,,
0.16,56,0.036683786,0.5819,0.729155008,0.2606,0.383969353,0.0968,,,,,,,,,,
0.18,68,0.03595011,0.5954,0.804597701,0.252,0.383795309,0.0612,,,,,,,,,,
0.55,1,0.043042309,0.603,0.857142857,0.2472,0.38373176,0.0412,,,,,,,,,,
0.43,13,0.031058939,0.6151,0.962248996,0.2396,0.383666934,0.0094,,,,,,,,,,
0.2,47,0.035460993,0.5884,0.76340882,0.2562,0.383647799,0.0794,,,,,,,,,,
0.29,27,0.033504524,0.6053,0.875267284,0.2456,0.383570201,0.035,,,,,,,,,,
0.19,16,0.044998777,0.5622,0.647954329,0.2724,0.383553928,0.148,,,,,,,,,,
0.3,14,0.009782343,0.6026,0.854771784,0.2472,0.383493639,0.042,,,,,,,,,,
0.19,49,0.031792614,0.6038,0.863955119,0.2464,0.383442266,0.0388,,,,,,,,,,
0.18,54,0.021765713,0.5925,0.787445618,0.2534,0.383416553,0.0684,,,,,,,,,,
0.15,56,0.036683786,0.5735,0.69170579,0.2652,0.383403209,0.1182,,,,,,,,,,
0.11,95,0.0513573,0.5754,0.699893955,0.264,0.383386581,0.1132,,,,,,,,,,
0.18,53,0.038884813,0.5779,0.711111111,0.2624,0.383345508,0.1066,,,,,,,,,,
0.19,38,0.045732453,0.5687,0.672353236,0.268,0.383240383,0.1306,,,,,,,,,,
0.22,21,0.012961604,0.6012,0.845156889,0.2478,0.383235385,0.0454,,,,,,,,,,
0.11,96,0.050868183,0.5822,0.73167982,0.2596,0.383229997,0.0952,,,,,,,,,,
0.27,22,0.025923209,0.606,0.88184438,0.2448,0.383218535,0.0328,,,,,,,,,,
0.37,14,0.040352164,0.6096,0.912650602,0.2424,0.383059418,0.0232,,,,,,,,,,
0.22,48,0.018586451,0.5983,0.825281271,0.2494,0.383044079,0.0528,,,,,,,,,,
0.18,61,0.035460993,0.593,0.791353383,0.2526,0.382959369,0.0666,,,,,,,,,,
0.18,46,0.035705551,0.5941,0.7983513,0.2518,0.382849323,0.0636,,,,,,,,,,
0.17,32,0.062117877,0.5427,0.588625986,0.2836,0.382777703,0.1982,,,,,,,,,,
0.19,68,0.010516019,0.6023,0.854469854,0.2466,0.382740959,0.042,,,,,,,,,,
0.14,63,0.053313769,0.5503,0.610065646,0.2788,0.382704187,0.1782,,,,,,,,,,
0.24,47,0.014184397,0.6109,0.925556408,0.2412,0.382674917,0.0194,,,,,,,,,,
0.21,37,0.023722181,0.5954,0.806949807,0.2508,0.382667074,0.06,,,,,,,,,,
0.12,55,0.10956224,0.5021,0.503425775,0.3086,0.382641042,0.3044,,,,,,,,,,
0.19,47,0.040596723,0.5808,0.725698324,0.2598,0.382621502,0.0982,,,,,,,,,,
0.15,66,0.047444363,0.5551,0.624943311,0.2756,0.382512144,0.1654,,,,,,,,,,
0.15,62,0.031303497,0.5815,0.729319077,0.2592,0.38247012,0.0962,,,,,,,,,,
0.13,46,0.081682563,0.5315,0.560928433,0.29,0.382333553,0.227,,,,,,,,,,
0.29,19,0.017852776,0.6022,0.854861111,0.2462,0.382298137,0.0418,,,,,,,,,,
0.1,75,0.049889949,0.5676,0.669,0.2676,0.382285714,0.1324,,,,,,,,,,
0.15,58,0.057715823,0.5453,0.595933926,0.2814,0.382285016,0.1908,,,,,,,,,,
0.31,7,0.032037173,0.6067,0.890270666,0.2434,0.38228365,0.03,,,,,,,,,,
0.2,53,0.043286867,0.5979,0.824387011,0.2488,0.382239975,0.053,,,,,,,,,,
0.39,4,0.04622157,0.6111,0.928957529,0.2406,0.382208102,0.0184,,,,,,,,,,
0.58,2,0.00342382,0.6085,0.905759162,0.2422,0.382199779,0.0252,,,,,,,,,,
0.12,47,0.084372707,0.5259,0.548447437,0.2932,0.382119119,0.2414,,,,,,,,,,
0.14,70,0.059672292,0.5475,0.602238485,0.2798,0.382083845,0.1848,,,,,,,,,,
0.47,4,0.019075569,0.6127,0.944751381,0.2394,0.382000957,0.014,,,,,,,,,,
0.12,90,0.061139643,0.6,0.840136054,0.247,0.381761978,0.047,,,,,,,,,,
0.16,57,0.025923209,0.5925,0.790697674,0.2516,0.381732666,0.0666,,,,,,,,,,
0.45,4,0.001222793,0.6031,0.863284003,0.245,0.381679389,0.0388,,,,,,,,,,
0.27,27,0.035705551,0.5975,0.82306163,0.2484,0.381625442,0.0534,,,,,,,,,,
0.15,47,0.036683786,0.5602,0.642518939,0.2714,0.381608549,0.151,,,,,,,,,,
0.25,33,0.032281731,0.6009,0.847212663,0.2462,0.381527971,0.0444,,,,,,,,,,
0.07,79,0.085106383,0.5033,0.505443748,0.3064,0.381521604,0.2998,,,,,,,,,,
0.2,46,0.017608217,0.5927,0.792429022,0.2512,0.381473045,0.0658,,,,,,,,,,
0.14,48,0.05478112,0.5541,0.622453599,0.275,0.38146761,0.1668,,,,,,,,,,
0.16,50,0.038395696,0.5774,0.711244541,0.2606,0.381440281,0.1058,,,,,,,,,,
0.23,51,0.02910247,0.6016,0.852777778,0.2456,0.38136646,0.0424,,,,,,,,,,
0.44,1,0.0513573,0.5447,0.594743535,0.2806,0.381301807,0.1912,,,,,,,,,,
0.21,58,0.035460993,0.6059,0.886778671,0.2428,0.381221542,0.031,,,,,,,,,,
0.14,57,0.038884813,0.564,0.656402737,0.2686,0.381209197,0.1406,,,,,,,,,,
0.12,39,0.132795304,0.4467,0.432377569,0.3408,0.381165418,0.4474,,,,,,,,,,
0.37,15,0.032281731,0.6139,0.959644875,0.2378,0.381150825,0.01,,,,,,,,,,
0.3,15,0.014428956,0.6074,0.899553571,0.2418,0.381147541,0.027,,,,,,,,,,
0.68,1,0.006603081,0.6119,0.940204563,0.239,0.381119439,0.0152,,,,,,,,,,
0.37,12,0.02225483,0.6093,0.916222391,0.2406,0.381118327,0.022,,,,,,,,,,
0.26,30,0.015162631,0.5989,0.833896016,0.247,0.381114026,0.0492,,,,,,,,,,
0.2,66,0.023722181,0.6047,0.877433309,0.2434,0.381086582,0.034,,,,,,,,,,
0.17,63,0.017608217,0.5995,0.838205303,0.2466,0.38108484,0.0476,,,,,,,,,,
0.18,52,0.03081438,0.5839,0.743470691,0.2562,0.381079875,0.0884,,,,,,,,,,
0.51,8,0.026412326,0.6123,0.944576405,0.2386,0.380967587,0.014,,,,,,,,,,
0.16,73,0.022743947,0.6085,0.91005291,0.2408,0.380831884,0.0238,,,,,,,,,,
0.22,47,0.025923209,0.6013,0.851980542,0.2452,0.380804473,0.0426,,,,,,,,,,
0.07,60,0.171191,0.4548,0.440588854,0.3352,0.380736029,0.4256,,,,,,,,,,
0.2,33,0.014918073,0.5822,0.735395189,0.2568,0.380670027,0.0924,,,,,,,,,,
0.09,100,0.035460993,0.6052,0.882823872,0.2426,0.380608723,0.0322,,,,,,,,,,
0.31,23,0.00513573,0.613,0.952724359,0.2378,0.380601793,0.0118,,,,,,,,,,
0.25,25,0.038151137,0.6009,0.84961885,0.2452,0.380568058,0.0434,,,,,,,,,,
0.1,89,0.052580093,0.5627,0.652258378,0.2686,0.380507154,0.1432,,,,,,,,,,
0.14,67,0.038640254,0.5627,0.652258378,0.2686,0.380507154,0.1432,,,,,,,,,,
0.66,1,0.015896307,0.6118,0.941548183,0.2384,0.380466007,0.0148,,,,,,,,,,
0.22,53,0.014184397,0.5964,0.818361955,0.2478,0.380411422,0.055,,,,,,,,,,
0.22,41,0.045487894,0.595,0.809244792,0.2486,0.380354957,0.0586,,,,,,,,,,
0.05,81,0.139398386,0.4668,0.453940067,0.3272,0.380288238,0.3936,,,,,,,,,,
0.16,37,0.071166544,0.5236,0.543931497,0.2922,0.380171741,0.245,,,,,,,,,,
0.25,71,0.004646613,0.6096,0.922187982,0.2394,0.380120673,0.0202,,,,,,,,,,
0.18,62,0.022010271,0.602,0.85915493,0.244,0.380062305,0.04,,,,,,,,,,
0.18,30,0.057226706,0.5514,0.614937388,0.275,0.380044223,0.1722,,,,,,,,,,
0.22,45,0.010026901,0.6101,0.927075252,0.239,0.380028621,0.0188,,,,,,,,,,
0.12,56,0.04108584,0.5481,0.605067715,0.277,0.380024695,0.1808,,,,,,,,,,
0.1,81,0.08901932,0.5545,0.624713959,0.273,0.379958246,0.164,,,,,,,,,,
0.12,75,0.035460993,0.5897,0.777365492,0.2514,0.379930482,0.072,,,,,,,,,,
0.11,72,0.09415505,0.5459,0.598794662,0.2782,0.379898949,0.1864,,,,,,,,,,
0.18,41,0.047444363,0.5641,0.657959586,0.267,0.379854887,0.1388,,,,,,,,,,
0.27,49,0.014428956,0.6111,0.937057435,0.2382,0.379843725,0.016,,,,,,,,,,
0.16,30,0.053313769,0.5615,0.648622523,0.2684,0.379685953,0.1454,,,,,,,,,,
0.33,7,0.024700416,0.6,0.845303867,0.2448,0.379652605,0.0448,,,,,,,,,,
0.52,2,0.021032037,0.6097,0.924864446,0.2388,0.37958989,0.0194,,,,,,,,,,
0.31,25,0.04793348,0.6002,0.846952909,0.2446,0.379577902,0.0442,,,,,,,,,,
0.09,94,0.07874786,0.5475,0.603576101,0.2768,0.379542027,0.1818,,,,,,,,,,
0.2,24,0.024211299,0.5913,0.787649653,0.25,0.379535449,0.0674,,,,,,,,,,
0.07,92,0.094644167,0.5242,0.545352324,0.291,0.379499218,0.2426,,,,,,,,,,
0.38,12,0.001956469,0.6108,0.935534591,0.238,0.379464286,0.0164,,,,,,,,,,
0.13,70,0.07361213,0.545,0.596483705,0.2782,0.379432624,0.1882,,,,,,,,,,
0.19,21,0.041574957,0.5553,0.627713626,0.2718,0.379344033,0.1612,,,,,,,,,,
0.53,2,0.022499389,0.6053,0.887417219,0.2412,0.379304922,0.0306,,,,,,,,,,
0.24,16,0.043042309,0.5921,0.793125398,0.2492,0.379242124,0.065,,,,,,,,,,
0.37,13,0.003912937,0.6143,0.971145919,0.2356,0.379204893,0.007,,,,,,,,,,
0.52,3,0.029591587,0.6087,0.917114351,0.239,0.379184515,0.0216,,,,,,,,,,
0.16,66,0.027879677,0.569,0.677651905,0.2632,0.379141458,0.1252,,,,,,,,,,
0.29,23,0.005380289,0.6073,0.90490566,0.2398,0.379130435,0.0252,,,,,,,,,,
0.08,97,0.074834923,0.529,0.556071152,0.2876,0.379119431,0.2296,,,,,,,,,,
0.13,68,0.057715823,0.5411,0.585947302,0.2802,0.379109728,0.198,,,,,,,,,,
0.3,23,0.019564686,0.6147,0.97593361,0.2352,0.379049154,0.0058,,,,,,,,,,
0.13,69,0.048911714,0.539,0.580445545,0.2814,0.379040948,0.2034,,,,,,,,,,
0.07,86,0.128637809,0.5216,0.539940828,0.292,0.379023884,0.2488,,,,,,,,,,
0.11,76,0.061384202,0.5572,0.6342723,0.2702,0.378962132,0.1558,,,,,,,,,,
0.19,45,0.028613353,0.5917,0.791481246,0.249,0.378822455,0.0656,,,,,,,,,,
0.24,38,0.038640254,0.5753,0.704953729,0.259,0.37882112,0.1084,,,,,,,,,,
0.22,56,0.004891171,0.6008,0.853436185,0.2434,0.378773732,0.0418,,,,,,,,,,
0.41,7,0.024944974,0.6132,0.961663948,0.2358,0.37873434,0.0094,,,,,,,,,,
0.04,82,0.107605772,0.474,0.462492787,0.3206,0.378691236,0.3726,,,,,,,,,,
0.2,54,0.03252629,0.5826,0.740395809,0.2544,0.378684132,0.0892,,,,,,,,,,
0.35,10,0.028857911,0.599,0.840440165,0.2444,0.378679888,0.0464,,,,,,,,,,
0.2,32,0.03766202,0.5893,0.777501554,0.2502,0.378574671,0.0716,,,,,,,,,,
0.12,66,0.050379066,0.5334,0.566586922,0.2842,0.378529568,0.2174,,,,,,,,,,
0.09,85,0.066030814,0.515,0.526747504,0.2954,0.378523834,0.2654,,,,,,,,,,
0.18,71,0.020053803,0.581,0.732491389,0.2552,0.378522694,0.0932,,,,,,,,,,
0.25,53,0.024700416,0.6046,0.883994126,0.2408,0.378497328,0.0316,,,,,,,,,,
0.2,44,0.04279775,0.5806,0.730549199,0.2554,0.378482513,0.0942,,,,,,,,,,
0.19,52,0.019564686,0.5913,0.78984127,0.2488,0.378403042,0.0662,,,,,,,,,,
0.1,74,0.119100024,0.5278,0.553543914,0.2874,0.37835703,0.2318,,,,,,,,,,
0.22,36,0.028613353,0.6023,0.866141732,0.242,0.378302329,0.0374,,,,,,,,,,
0.18,22,0.044754219,0.5496,0.610516934,0.274,0.378244064,0.1748,,,,,,,,,,
0.1,71,0.074101247,0.4982,0.497068404,0.3052,0.37819083,0.3088,,,,,,,,,,
0.17,40,0.058694057,0.5566,0.63286385,0.2696,0.378120617,0.1564,,,,,,,,,,
0.22,31,0.022010271,0.5946,0.811594203,0.2464,0.378030071,0.0572,,,,,,,,,,
0.23,16,0.026656884,0.5903,0.784499055,0.249,0.378017307,0.0684,,,,,,,,,,
0.08,72,0.099046222,0.4872,0.48027127,0.3116,0.377971858,0.3372,,,,,,,,,,
0.24,19,0.05478112,0.5944,0.810526316,0.2464,0.37791411,0.0576,,,,,,,,,,
0.13,47,0.049156273,0.5433,0.592481845,0.2774,0.377877673,0.1908,,,,,,,,,,
0.1,100,0.03937393,0.5867,0.763846622,0.251,0.377841337,0.0776,,,,,,,,,,
0.12,57,0.079236977,0.5132,0.523371105,0.2956,0.377811861,0.2692,,,,,,,,,,
0.21,55,0.022743947,0.6031,0.87382161,0.241,0.377802163,0.0348,,,,,,,,,,
0.09,81,0.04793348,0.5509,0.614794768,0.2726,0.377719274,0.1708,,,,,,,,,,
0.43,4,0.004402054,0.6052,0.891369048,0.2396,0.377679697,0.0292,,,,,,,,,,
0.05,92,0.074101247,0.5045,0.507598784,0.3006,0.377590755,0.2916,,,,,,,,,,
0.23,44,0.017363659,0.5949,0.815282392,0.2454,0.377248271,0.0556,,,,,,,,,,
0.13,60,0.078014184,0.5189,0.534678899,0.2914,0.377216828,0.2536,,,,,,,,,,
0.26,38,0.023477623,0.5968,0.828358209,0.2442,0.377201112,0.0506,,,,,,,,,,
0.21,56,0.007581316,0.5927,0.801169591,0.2466,0.377121884,0.0612,,,,,,,,,,
0.17,67,0.021765713,0.5768,0.714046823,0.2562,0.377097439,0.1026,,,,,,,,,,
0.06,99,0.069943752,0.5298,0.558477237,0.2846,0.377053524,0.225,,,,,,,,,,
0.07,91,0.105404744,0.5172,0.531272727,0.2922,0.377032258,0.2578,,,,,,,,,,
0.64,4,0,0.6096,0.9328594,0.2362,0.376954995,0.017,,,,,,,,,,
0.34,10,0.033259966,0.6119,0.955248169,0.2348,0.37694654,0.011,,,,,,,,,,
0.1,83,0.042064074,0.563,0.656560636,0.2642,0.376782658,0.1382,,,,,,,,,,
0.22,67,0.006113964,0.5989,0.844599303,0.2424,0.376689977,0.0446,,,,,,,,,,
0.12,59,0.055025679,0.5413,0.587537092,0.2772,0.376681614,0.1946,,,,,,,,,,
0.21,45,0.011249694,0.5961,0.824881677,0.244,0.376601327,0.0518,,,,,,,,,,
0.05,86,0.071166544,0.4858,0.478140394,0.3106,0.37657614,0.339,,,,,,,,,,
0.22,34,0.014673514,0.6025,0.872727273,0.24,0.376470588,0.035,,,,,,,,,,
0.22,44,0.026901443,0.5981,0.839446367,0.2426,0.376415826,0.0464,,,,,,,,,,
0.36,12,0.006113964,0.602,0.869030391,0.2402,0.376371044,0.0362,,,,,,,,,,
0.23,50,0.032037173,0.5849,0.756805808,0.2502,0.376070945,0.0804,,,,,,,,,,
0.17,34,0.062851553,0.5476,0.605777778,0.2726,0.376,0.1774,,,,,,,,,,
0.3,22,0.031058939,0.6006,0.859285714,0.2406,0.3759375,0.0394,,,,,,,,,,
0.39,11,0.024944974,0.6142,0.983079526,0.2324,0.37593012,0.004,,,,,,,,,,
0.21,41,0.009782343,0.5862,0.764417178,0.2492,0.37586727,0.0768,,,,,,,,,,
0.21,47,0.023477623,0.5991,0.848208011,0.2414,0.375836836,0.0432,,,,,,,,,,
0.14,68,0.028857911,0.5615,0.651851852,0.264,0.375800712,0.141,,,,,,,,,,
0.12,86,0.042064074,0.5977,0.838062284,0.2422,0.37579519,0.0468,,,,,,,,,,
0.22,40,0.029836146,0.5942,0.814,0.2442,0.375692308,0.0558,,,,,,,,,,
0.2,49,0.036683786,0.5925,0.802881467,0.2452,0.375670293,0.0602,,,,,,,,,,
0.16,72,0.034482759,0.5984,0.843575419,0.2416,0.375621891,0.0448,,,,,,,,,,
0.45,6,0.003668379,0.609,0.9318542,0.2352,0.37559885,0.0172,,,,,,,,,,
0.36,5,0.01369528,0.6088,0.930379747,0.2352,0.375478927,0.0176,,,,,,,,,,
0.08,87,0.036683786,0.5071,0.512279488,0.2962,0.375364339,0.282,,,,,,,,,,
0.3,39,0.007092199,0.6089,0.931800159,0.235,0.375339403,0.0172,,,,,,,,,,
0.16,46,0.033749083,0.5766,0.715410574,0.2544,0.375331956,0.1012,,,,,,,,,,
0.64,1,0.003668379,0.6062,0.907208589,0.2366,0.375317259,0.0242,,,,,,,,,,
0.23,20,0.032037173,0.5805,0.734693878,0.252,0.375279226,0.091,,,,,,,,,,
0.24,68,0.004646613,0.6054,0.901065449,0.2368,0.375039595,0.026,,,,,,,,,,
0.19,67,0.011738811,0.5917,0.799086758,0.245,0.375019134,0.0616,,,,,,,,,,
0.16,45,0.084372707,0.5529,0.622851835,0.2682,0.374947574,0.1624,,,,,,,,,,
0.23,49,0.007825874,0.5939,0.813627255,0.2436,0.374942281,0.0558,,,,,,,,,,
0.27,47,0.00855955,0.6129,0.973176865,0.2322,0.374939448,0.0064,,,,,,,,,,
0.36,6,0.007092199,0.6085,0.929532858,0.2348,0.374900208,0.0178,,,,,,,,,,
0.14,71,0.040841281,0.5447,0.597897503,0.273,0.374845531,0.1836,,,,,,,,,,
0.1,79,0.044754219,0.5589,0.643309002,0.2644,0.374769667,0.1466,,,,,,,,,,
0.22,28,0.0342382,0.5766,0.716384181,0.2536,0.374593796,0.1004,,,,,,,,,,
0.14,58,0.057226706,0.5415,0.589017589,0.2746,0.374573728,0.1916,,,,,,,,,,
0.21,48,0.024211299,0.5972,0.8375,0.2412,0.374534161,0.0468,,,,,,,,,,
0.21,53,0.023722181,0.6025,0.878228782,0.238,0.374508261,0.033,,,,,,,,,,
0.14,78,0.076302274,0.5727,0.698525396,0.2558,0.374469331,0.1104,,,,,,,,,,
0.08,99,0.05820494,0.5529,0.623195156,0.2676,0.374422835,0.1618,,,,,,,,,,
0.17,45,0.056982147,0.5435,0.594688724,0.2732,0.374400439,0.1862,,,,,,,,,,
0.2,51,0.016140866,0.5886,0.781091371,0.2462,0.374391727,0.069,,,,,,,,,,
0.09,89,0.052580093,0.5675,0.676424464,0.2588,0.374367134,0.1238,,,,,,,,,,
0.17,59,0.030569821,0.5695,0.684742158,0.2576,0.374364191,0.1186,,,,,,,,,,
0.19,65,0.009537784,0.5938,0.814343164,0.243,0.374306839,0.0554,,,,,,,,,,
0.24,36,0.020298361,0.5998,0.857449857,0.2394,0.374296435,0.0398,,,,,,,,,,
0.18,27,0.119344583,0.5162,0.529648609,0.2894,0.37428867,0.257,,,,,,,,,,
0.17,64,0.019564686,0.5961,0.83024055,0.2416,0.374283501,0.0494,,,,,,,,,,
0.23,66,0.03081438,0.6016,0.871888726,0.2382,0.374175306,0.035,,,,,,,,,,
0.22,54,0.006113964,0.5935,0.81270903,0.243,0.374133949,0.056,,,,,,,,,,
0.23,42,0.031058939,0.6035,0.887640449,0.237,0.374112076,0.03,,,,,,,,,,
0.1,77,0.054536562,0.5689,0.682564918,0.2576,0.374038043,0.1198,,,,,,,,,,
0.16,59,0.034971876,0.5635,0.661249365,0.2604,0.373654757,0.1334,,,,,,,,,,
0.19,34,0.021032037,0.5698,0.686830835,0.2566,0.373616773,0.117,,,,,,,,,,
0.3,65,0.003179261,0.6085,0.934347478,0.2334,0.37349976,0.0164,,,,,,,,,,
0.19,58,0.011005136,0.6014,0.872246696,0.2376,0.373467463,0.0348,,,,,,,,,,
0.51,4,0.029591587,0.6128,0.977966102,0.2308,0.373462783,0.0052,,,,,,,,,,
0.27,13,0.010516019,0.6047,0.899923606,0.2356,0.373434776,0.0262,,,,,,,,,,
0.58,3,0.024211299,0.6107,0.956306678,0.232,0.373410591,0.0106,,,,,,,,,,
0.18,63,0.024211299,0.5689,0.683342203,0.2568,0.373310074,0.119,,,,,,,,,,
0.22,30,0.008314991,0.6027,0.883495146,0.2366,0.373244991,0.0312,,,,,,,,,,
0.2,56,0.015896307,0.5916,0.802110818,0.2432,0.373235114,0.06,,,,,,,,,,
0.19,60,0.018097334,0.5926,0.808666667,0.2426,0.373230769,0.0574,,,,,,,,,,
0.19,37,0.020053803,0.5902,0.793237971,0.244,0.373202814,0.0636,,,,,,,,,,
0.47,15,0.000978234,0.6147,1,0.2294,0.373190174,0,,,,,,,,,,
0.21,61,0.013939839,0.5981,0.847625797,0.2392,0.373108719,0.043,,,,,,,,,,
0.05,89,0.082905356,0.4918,0.486799742,0.3024,0.373056995,0.3188,,,,,,,,,,
0.26,18,0.009293226,0.6057,0.910007758,0.2346,0.373032279,0.0232,,,,,,,,,,
0.18,35,0.037906579,0.5556,0.633141762,0.2644,0.373024831,0.1532,,,,,,,,,,
0.1,82,0.072144779,0.5371,0.577843055,0.2754,0.373019098,0.2012,,,,,,,,,,
