self_radius,self_count,uc,accuracy,precision,recall,f1,far
0.31,39,0,0.5829,0.988221437,0.1678,0.286886647,0.002
0.2,76,0.017152659,0.5772,0.915948276,0.17,0.286774629,0.0156
0.3,33,0.017152659,0.5808,0.961187215,0.1684,0.286589517,0.0068
0.3,45,0,0.5738,0.878850103,0.1712,0.286575159,0.0236
0.21,76,0,0.5774,0.919739696,0.1696,0.286389733,0.0148
0.18,93,0,0.5744,0.885892116,0.1708,0.286384977,0.022
0.42,29,0,0.5779,0.926615553,0.1692,0.286149163,0.0134
0.19,79,0.030874786,0.5599,0.757081545,0.1764,0.286131387,0.0566
0.38,8,0,0.5812,0.968822171,0.1678,0.286055234,0.0054
0.35,58,0,0.5833,1,0.1666,0.285616321,0
0.31,63,0,0.5832,0.998800959,0.1666,0.285567364,0.0002
0.25,71,0.005145798,0.5814,0.974358974,0.1672,0.285421646,0.0044
0.29,47,0,0.5824,0.989311164,0.1666,0.285176309,0.0018
0.43,36,0,0.5826,0.994019139,0.1662,0.284784099,0.001
0.32,71,0.015437393,0.5826,0.997590361,0.1656,0.284048027,0.0004
0.31,58,0.015437393,0.5825,0.996389892,0.1656,0.283999314,0.0006
0.22,72,0,0.5799,0.960784314,0.1666,0.283961139,0.0068
0.2,84,0.02058319,0.5804,0.969626168,0.166,0.283469945,0.0052
0.34,61,0,0.58,0.965116279,0.166,0.283276451,0.006
0.37,56,0,0.5819,0.991596639,0.1652,0.283216184,0.0014
0.32,16,0,0.5791,0.955120829,0.166,0.282842051,0.0078
0.39,56,0,0.5822,1,0.1644,0.28237719,0
0.46,64,0,0.5821,1,0.1642,0.282082116,0
0.15,91,0.034305317,0.5509,0.70343725,0.176,0.281554951,0.0742
0.25,97,0,0.5817,0.997563946,0.1638,0.281394949,0.0004
0.35,42,0,0.5816,0.997560976,0.1636,0.281099656,0.0004
0.33,38,0,0.5694,0.851926978,0.168,0.280654861,0.0292
0.34,18,0.039451115,0.5794,0.969267139,0.164,0.280533698,0.0052
0.16,91,0,0.5665,0.824390244,0.169,0.280497925,0.036
0.32,46,0,0.5791,0.965842167,0.164,0.28038981,0.0058
0.27,63,0,0.5774,0.943807339,0.1646,0.280313351,0.0098
0.29,25,0,0.5762,0.929054054,0.165,0.280230978,0.0126
0.35,22,0.003430532,0.5777,0.949132948,0.1642,0.279965899,0.0088
0.22,74,0,0.5655,0.817037754,0.1688,0.279794464,0.0378
0.16,77,0.012006861,0.5555,0.736976943,0.1726,0.279695349,0.0616
0.38,35,0,0.5811,0.997546012,0.1626,0.279621668,0.0004
0.14,84,0.010291595,0.5737,0.901853871,0.1654,0.279533547,0.018
0.26,54,0,0.575,0.917594655,0.1648,0.279416751,0.0148
0.2,85,0,0.5796,0.977218225,0.163,0.27939664,0.0038
0.39,23,0,0.5811,0.998769988,0.1624,0.279373817,0.0002
0.2,88,0,0.5785,0.963400236,0.1632,0.279117496,0.0062
0.17,96,0.024013722,0.5677,0.842264914,0.1666,0.278176657,0.0312
0.38,11,0,0.5803,0.993849938,0.1616,0.277997592,0.001
0.35,54,0,0.5804,0.997524752,0.1612,0.277548209,0.0004
0.18,98,0.001715266,0.563,0.801724138,0.1674,0.276968895,0.0414
0.28,44,0.001715266,0.5711,0.882669537,0.164,0.27660651,0.0218
0.29,52,0,0.5783,0.974545455,0.1608,0.276051502,0.0042
0.24,35,0.015437393,0.5733,0.911335578,0.1624,0.275674758,0.0158
0.32,34,0,0.5796,0.995024876,0.16,0.27567195,0.0008
0.41,46,0,0.5799,1,0.1598,0.275564753,0
0.34,52,0,0.5791,0.988875155,0.16,0.27543467,0.0018
0.48,23,0,0.5798,1,0.1596,0.275267334,0
0.74,1,0,0.5797,1,0.1594,0.274969812,0
0.72,1,0,0.5787,0.988819876,0.1592,0.274246339,0.0018
0.53,10,0.003430532,0.5793,0.998742138,0.1588,0.274029336,0.0002
0.41,57,0,0.5793,1,0.1586,0.273778698,0
0.39,67,0,0.5787,0.992490613,0.1586,0.27349543,0.0012
0.22,96,0,0.5757,0.9511323,0.1596,0.273334475,0.0082
0.33,42,0,0.5776,0.977832512,0.1588,0.273227805,0.0036
0.42,59,0,0.579,1,0.158,0.272884283,0
0.4,7,0,0.5756,0.95215311,0.1592,0.272789582,0.008
0.33,45,0,0.5775,0.978986403,0.1584,0.272680324,0.0034
0.46,8,0.013722127,0.5785,0.993710692,0.158,0.272648835,0.001
0.42,8,0.02058319,0.5761,0.960096735,0.1588,0.272524455,0.0066
0.18,82,0.015437393,0.5762,0.962378641,0.1586,0.272321429,0.0062
0.35,70,0,0.5769,0.972939729,0.1582,0.272148632,0.0044
0.22,76,0,0.5748,0.945238095,0.1588,0.271917808,0.0092
0.51,6,0,0.5782,0.993686869,0.1574,0.271754144,0.001
0.17,74,0.022298456,0.5565,0.759889604,0.1652,0.271398061,0.0522
0.36,28,0,0.5721,0.916763006,0.1586,0.270417732,0.0144
0.31,59,0,0.5778,0.997442455,0.156,0.269802836,0.0004
0.3,70,0,0.5767,0.981179423,0.1564,0.269794721,0.003
0.32,65,0,0.5773,0.992356688,0.1558,0.2693172,0.0012
0.35,46,0,0.5778,1,0.1556,0.269297335,0
0.39,27,0,0.5762,0.978643216,0.1558,0.268806073,0.0034
0.19,94,0,0.576,0.978589421,0.1554,0.268208492,0.0034
0.21,85,0,0.5731,0.940892642,0.156,0.26762738,0.0098
0.35,20,0.013722127,0.5738,0.953316953,0.1552,0.266941864,0.0076
0.36,53,0,0.5769,1,0.1538,0.266597331,0
0.37,68,0,0.5766,1,0.1532,0.265695456,0
0.46,9,0,0.576,0.992227979,0.1532,0.265419265,0.0012
0.33,50,0,0.5759,0.990944373,0.1532,0.265373289,0.0014
0.16,72,0.015437393,0.5413,0.66613033,0.1656,0.265257088,0.083
0.28,53,0.02058319,0.572,0.936893204,0.1544,0.26510989,0.0104
0.18,72,0,0.5375,0.645011601,0.1668,0.265056412,0.0918
0.34,34,0.012006861,0.5729,0.949445129,0.154,0.265014627,0.0082
0.16,83,0,0.5366,0.640552995,0.1668,0.26467788,0.0936
0.15,97,0.001715266,0.5526,0.742619926,0.161,0.264628534,0.0558
0.3,40,0.005145798,0.5729,0.951672862,0.1536,0.264508352,0.0078
0.35,38,0.010291595,0.5762,1,0.1524,0.264491496,0
0.27,48,0,0.5706,0.92124105,0.1544,0.264474135,0.0132
0.38,17,0,0.5639,0.843918192,0.1568,0.26446281,0.029
0.31,30,0,0.5672,0.880952381,0.1554,0.264195852,0.021
0.19,74,0,0.5714,0.933252427,0.1538,0.26407967,0.011
0.19,73,0.02058319,0.568,0.890804598,0.155,0.264054514,0.019
0.35,59,0,0.5758,0.996073298,0.1522,0.264052741,0.0006
0.16,99,0.02058319,0.5401,0.660528423,0.165,0.264042247,0.0848
0.3,67,0,0.5735,0.96460177,0.1526,0.263512347,0.0056
0.38,18,0,0.5737,0.968233799,0.1524,0.263348885,0.005
0.16,86,0,0.5498,0.724324324,0.1608,0.263175123,0.0612
0.29,50,0,0.5744,0.979381443,0.152,0.263157895,0.0032
0.32,37,0,0.5756,0.998680739,0.1514,0.26293852,0.0002
0.54,10,0.034305317,0.5707,0.929526124,0.153,0.262751159,0.0116
0.37,45,0,0.5729,0.95964691,0.1522,0.262730882,0.0064
0.3,64,0.008576329,0.5753,0.997357992,0.151,0.262289387,0.0004
0.24,78,0,0.5745,0.985658409,0.1512,0.262181377,0.0022
0.43,20,0.022298456,0.5744,0.986910995,0.1508,0.261623872,0.002
0.42,13,0,0.5751,0.998671979,0.1504,0.26142882,0.0002
0.26,33,0,0.571,0.939356436,0.1518,0.261363636,0.0098
0.28,43,0,0.5726,0.961832061,0.1512,0.261320429,0.006
0.19,97,0,0.572,0.953400504,0.1514,0.261304798,0.0074
0.39,44,0,0.574,0.983028721,0.1506,0.261186264,0.0026
0.46,70,0,0.5751,1,0.1502,0.26117197,0
0.18,78,0,0.5334,0.627092846,0.1648,0.261007285,0.098
0.17,98,0,0.5656,0.874429224,0.1532,0.260721579,0.022
0.46,15,0,0.5741,0.989431968,0.1498,0.260204968,0.0016
0.38,33,0,0.5746,0.997333333,0.1496,0.260173913,0.0004
0.34,57,0,0.5723,0.962868118,0.1504,0.260162602,0.0058
0.19,99,0,0.5737,0.984231275,0.1498,0.260024301,0.0024
0.44,58,0,0.5746,0.998663102,0.1494,0.259916493,0.0002
0.19,91,0.001715266,0.5642,0.861486486,0.153,0.259850543,0.0246
0.25,89,0,0.5742,0.993351064,0.1494,0.259735744,0.001
0.56,7,0,0.5746,1,0.1492,0.259658893,0
0.26,69,0,0.5688,0.918491484,0.151,0.259361044,0.0134
0.29,38,0,0.5633,0.853631285,0.1528,0.259202714,0.0262
0.37,57,0,0.5744,1,0.1488,0.259052925,0
0.33,25,0.001715266,0.5672,0.9,0.1512,0.25890411,0.0168
0.19,80,0.001715266,0.569,0.923832924,0.1504,0.258685931,0.0124
0.22,91,0,0.5706,0.946835443,0.1496,0.258376511,0.0084
0.21,95,0,0.5717,0.96377749,0.149,0.258098043,0.0056
0.18,87,0.017152659,0.565,0.877906977,0.151,0.257679181,0.021
0.3,36,0,0.5638,0.864155251,0.1514,0.257658271,0.0238
0.23,77,0.051457976,0.5695,0.936010038,0.1492,0.257374504,0.0102
0.35,39,0,0.5738,1,0.1476,0.257232485,0
0.3,31,0.001715266,0.5609,0.834248079,0.152,0.257147691,0.0302
0.17,87,0.017152659,0.564,0.868663594,0.1508,0.256987048,0.0228
0.19,92,0.034305317,0.5685,0.9244114,0.1492,0.25693129,0.0122
0.36,17,0,0.569,0.93125,0.149,0.256896552,0.011
0.29,67,0,0.5722,0.977513228,0.1478,0.256775539,0.0034
0.29,39,0,0.5698,0.942893401,0.1486,0.256738079,0.009
0.21,78,0,0.5707,0.956129032,0.1482,0.256623377,0.0068
0.45,10,0,0.5723,0.980079681,0.1476,0.256561794,0.003
0.17,90,0.039451115,0.545,0.701252236,0.1568,0.256292906,0.0668
0.24,55,0,0.561,0.838888889,0.151,0.255932203,0.029
0.36,57,0,0.5731,0.995929444,0.1468,0.255882866,0.0006
0.39,28,0,0.5726,0.989218329,0.1468,0.255660049,0.0016
0.35,16,0,0.5717,0.976095618,0.147,0.25551886,0.0036
0.21,75,0,0.5658,0.895432692,0.149,0.255486968,0.0174
0.32,17,0.017152659,0.5679,0.922789539,0.1482,0.255385146,0.0124
0.32,58,0,0.5717,0.977363515,0.1468,0.255259955,0.0034
0.2,81,0,0.569,0.938931298,0.1476,0.255098514,0.0096
0.17,89,0,0.5489,0.731753555,0.1544,0.254995871,0.0566
0.29,40,0,0.5616,0.85,0.1496,0.254421769,0.0264
0.19,90,0,0.5641,0.879289941,0.1486,0.254234388,0.0204
0.16,94,0.024013722,0.5658,0.900243309,0.148,0.254208176,0.0164
0.33,20,0,0.5686,0.9375,0.147,0.254149378,0.0098
0.32,40,0.012006861,0.5672,0.918952618,0.1474,0.254050327,0.013
0.3,43,0,0.568,0.930379747,0.147,0.25388601,0.011
0.29,32,0,0.5705,0.966887417,0.146,0.253692441,0.005
0.29,62,0,0.5721,0.991814461,0.1454,0.253619396,0.0012
0.43,23,0,0.5726,1,0.1452,0.253580161,0
0.6,5,0,0.5726,1,0.1452,0.253580161,0
0.3,50,0,0.5701,0.961791831,0.146,0.253516235,0.0058
0.32,49,0,0.5723,0.997248968,0.145,0.25318666,0.0004
0.32,45,0,0.5712,0.982384824,0.145,0.25270129,0.0026
0.34,38,0,0.5721,0.998616874,0.1444,0.252315219,0.0002
0.33,69,0,0.5721,1,0.1442,0.252053837,0
0.32,31,0,0.5701,0.969210174,0.1448,0.251957543,0.0046
0.29,36,0,0.5692,0.95646438,0.145,0.25182355,0.0066
0.37,28,0.015437393,0.5714,0.991735537,0.144,0.251484457,0.0012
0.42,42,0,0.5719,1,0.1438,0.25144256,0
0.33,64,0,0.5704,0.97826087,0.144,0.251046025,0.0032
0.34,54,0,0.5684,0.948818898,0.1446,0.25095453,0.0078
0.4,32,0,0.5717,1,0.1434,0.250830855,0
0.32,56,0,0.5716,0.998607242,0.1434,0.250786988,0.0002
0.35,37,0,0.5714,0.995833333,0.1434,0.250699301,0.0006
0.38,68,0,0.5714,0.997214485,0.1432,0.250437216,0.0004
0.34,70,0,0.5715,1,0.143,0.250218723,0
0.43,15,0.010291595,0.5705,0.986206897,0.143,0.249781659,0.002
0.37,42,0,0.571,0.994428969,0.1428,0.249737671,0.0008
0.22,73,0.018867925,0.5665,0.929032258,0.144,0.249350649,0.011
0.4,49,0,0.5711,0.998597475,0.1424,0.249256083,0.0002
0.37,58,0,0.5711,1,0.1422,0.248993171,0
0.38,47,0,0.5711,1,0.1422,0.248993171,0
0.64,3,0,0.5711,1,0.1422,0.248993171,0
0.18,84,0.008576329,0.5557,0.806380638,0.1466,0.248096125,0.0352
0.32,24,0.001715266,0.5676,0.951871658,0.1424,0.247738344,0.0072
0.35,34,0,0.5691,0.975240715,0.1418,0.247599092,0.0036
0.33,31,0,0.5701,0.991584853,0.1414,0.247505689,0.0012
0.18,95,0,0.5615,0.871825877,0.1442,0.24746868,0.0212
0.18,94,0.012006861,0.5596,0.852245863,0.1442,0.246664386,0.025
0.2,97,0,0.5567,0.821064553,0.145,0.246472888,0.0316
0.28,20,0,0.5559,0.81369248,0.145,0.246138177,0.0332
0.2,72,0.015437393,0.563,0.896725441,0.1424,0.245771488,0.0164
0.37,27,0,0.57,1,0.14,0.245614035,0
0.56,8,0.003430532,0.57,1,0.14,0.245614035,0
0.26,74,0,0.5697,0.995732575,0.14,0.245484833,0.0006
0.25,96,0,0.5697,0.997146933,0.1398,0.245220137,0.0004
0.38,45,0,0.569,0.985915493,0.14,0.245183888,0.002
0.46,5,0.116638079,0.5643,0.916990921,0.1414,0.245018194,0.0128
0.17,95,0.063464837,0.5673,0.960328317,0.1404,0.244983423,0.0058
0.51,12,0.022298456,0.5652,0.930079156,0.141,0.244876693,0.0106
0.4,16,0,0.5697,1,0.1394,0.244690188,0
0.32,53,0,0.5682,0.98028169,0.1392,0.243782837,0.0028
0.45,26,0,0.5693,0.998561151,0.1388,0.243722564,0.0002
0.52,4,0,0.5693,1,0.1386,0.243456877,0
0.17,83,0.012006861,0.5599,0.866585067,0.1416,0.243424446,0.0218
0.41,20,0,0.5686,0.992816092,0.1382,0.242626404,0.001
0.36,59,0,0.5688,0.997109827,0.138,0.242445538,0.0004
0.52,59,0,0.5677,0.980141844,0.1382,0.242243646,0.0028
0.35,69,0,0.5687,0.997105644,0.1378,0.242136707,0.0004
0.35,63,0,0.5688,1,0.1376,0.241912799,0
0.33,61,0,0.5652,0.944141689,0.1386,0.24171608,0.0082
0.2,100,0.015437393,0.5647,0.937753721,0.1386,0.241505489,0.0092
0.45,5,0.010291595,0.5633,0.918097754,0.139,0.241445197,0.0124
0.18,99,0.02058319,0.5639,0.926568758,0.1388,0.241433293,0.011
0.34,51,0,0.5683,0.995645864,0.1372,0.241167165,0.0006
0.5,5,0,0.5684,1,0.1368,0.240675581,0
0.22,79,0.015437393,0.5673,0.982783357,0.137,0.240477444,0.0024
0.39,24,0,0.5683,1,0.1366,0.240366004,0
0.38,21,0,0.5677,0.991291727,0.1366,0.240112498,0.0012
0.17,86,0.001715266,0.5586,0.863523573,0.1392,0.239751981,0.022
0.38,34,0,0.5681,1,0.1362,0.239746523,0
0.46,23,0,0.568,1,0.136,0.23943662,0
0.38,71,0,0.5678,0.998529412,0.1358,0.239084507,0.0002
0.29,56,0,0.5676,0.997058824,0.1356,0.238732394,0.0004
0.38,49,0,0.5669,0.985486212,0.1358,0.238706275,0.002
0.25,70,0.001715266,0.5614,0.903947368,0.1374,0.238541667,0.0146
0.31,47,0,0.5665,0.97979798,0.1358,0.238538556,0.0028
0.17,80,0,0.5574,0.853448276,0.1386,0.238472127,0.0238
0.36,19,0,0.564,0.94198895,0.1364,0.238294899,0.0084
0.42,53,0,0.5675,1,0.135,0.237885463,0
0.23,92,0,0.5662,0.981104651,0.135,0.237341772,0.0026
0.33,33,0.008576329,0.564,0.948179272,0.1354,0.236961848,0.0074
0.18,89,0,0.543,0.718052738,0.1416,0.236551955,0.0556
0.3,35,0,0.5656,0.976744186,0.1344,0.23628692,0.0032
0.37,35,0,0.5668,1,0.1336,0.235709245,0
0.37,48,0,0.5663,0.994038748,0.1334,0.235231882,0.0008
0.24,72,0,0.5597,0.894319683,0.1354,0.23519194,0.016
0.34,37,0,0.5662,0.992559524,0.1334,0.235190409,0.001
0.28,68,0,0.5661,0.992548435,0.1332,0.23487921,0.001
0.61,2,0,0.5661,0.992548435,0.1332,0.23487921,0.001
0.58,4,0,0.5665,1,0.133,0.234774934,0
0.27,77,0,0.5664,1,0.1328,0.234463277,0
0.42,70,0,0.5664,1,0.1328,0.234463277,0
0.16,80,0,0.5559,0.848938826,0.136,0.234442338,0.0242
0.33,48,0,0.5662,0.996996997,0.1328,0.234380515,0.0004
0.33,71,0,0.566,0.995495495,0.1326,0.234027533,0.0006
0.27,56,0.015437393,0.5656,0.989552239,0.1326,0.233862434,0.0014
0.37,71,0,0.5661,0.998491704,0.1324,0.23379834,0.0002
0.21,74,0,0.5588,0.887862797,0.1346,0.233761723,0.017
0.35,27,0,0.5641,0.966521106,0.1328,0.233515034,0.0046
0.24,81,0,0.5651,0.983655275,0.1324,0.233386215,0.0022
0.21,89,0.008576329,0.5631,0.951359084,0.133,0.233374276,0.0068
0.18,88,0,0.5574,0.871761658,0.1346,0.233194733,0.0198
0.34,59,0,0.5644,0.974926254,0.1322,0.232828461,0.0034
0.29,68,0,0.5634,0.95942029,0.1324,0.232688928,0.0056
0.4,52,0,0.5658,1,0.1316,0.232591022,0
0.52,10,0,0.5655,0.99847793,0.1312,0.231925049,0.0002
0.2,93,0.02058319,0.5591,0.899864682,0.133,0.231747691,0.0148
0.28,64,0,0.5625,0.953555878,0.1314,0.230972051,0.0064
0.2,90,0,0.5646,0.990881459,0.1304,0.230470131,0.0012
0.29,45,0,0.5484,0.778801843,0.1352,0.230402181,0.0384
0.53,13,0,0.5651,1,0.1302,0.230401699,0
0.31,33,0.001715266,0.5514,0.810386473,0.1342,0.230267673,0.0314
0.54,5,0.051457976,0.5637,0.977511244,0.1304,0.230104112,0.003
0.19,96,0,0.5627,0.961708395,0.1306,0.229970065,0.0052
0.19,89,0,0.5469,0.765571914,0.1352,0.22981472,0.0414
0.29,74,0,0.5646,0.99845679,0.1294,0.229107649,0.0002
0.35,36,0,0.5646,1,0.1292,0.228834573,0
0.19,84,0.006861063,0.5604,0.931428571,0.1304,0.22877193,0.0096
0.25,72,0,0.5609,0.939393939,0.1302,0.228701915,0.0084
0.23,90,0,0.5626,0.967164179,0.1296,0.228571429,0.0044
0.19,85,0,0.5597,0.923404255,0.1302,0.228220859,0.0108
0.81,1,0,0.5643,1,0.1286,0.227892965,0
0.34,62,0,0.5633,0.983206107,0.1288,0.227763042,0.0022
0.38,54,0,0.5641,1,0.1282,0.227264669,0
0.2,82,0,0.5592,0.920454545,0.1296,0.227208976,0.0112
0.2,89,0.090909091,0.5554,0.868351064,0.1306,0.22705146,0.0198
0.3,66,0,0.5622,0.968373494,0.1286,0.227048023,0.0042
0.19,83,0.022298456,0.5606,0.942982456,0.129,0.22695285,0.0078
0.31,60,0,0.5632,0.986153846,0.1282,0.226902655,0.0018
0.31,56,0,0.56,0.936046512,0.1288,0.226441632,0.0088
0.27,78,0,0.5631,0.98763524,0.1278,0.226314857,0.0016
0.38,36,0,0.5636,0.996875,0.1276,0.226241135,0.0004
0.23,94,0,0.5591,0.923959828,0.1288,0.226083904,0.0106
0.33,46,0,0.5636,0.998432602,0.1274,0.225966655,0.0002
0.3,62,0,0.563,0.989130435,0.1274,0.225726435,0.0014
0.16,96,0.046312178,0.5539,0.85413929,0.13,0.225655268,0.0222
0.19,88,0,0.5598,0.937134503,0.1282,0.225545391,0.0086
0.35,49,0,0.5632,0.99375,0.1272,0.225531915,0.0008
0.35,30,0,0.5632,0.995297806,0.127,0.225257183,0.0006
0.55,6,0.025728988,0.5634,1,0.1268,0.225062123,0
0.3,37,0.017152659,0.551,0.82115869,0.1304,0.225060407,0.0284
0.26,75,0,0.5632,0.996855346,0.1268,0.224982257,0.0004
0.21,79,0,0.5611,0.962178517,0.1272,0.224695284,0.005
0.33,59,0,0.5619,0.976887519,0.1268,0.224464507,0.003
0.17,81,0,0.5484,0.794403893,0.1306,0.224321539,0.0338
0.37,20,0,0.5613,0.967938931,0.1268,0.224226348,0.0042
0.2,78,0,0.5535,0.855245684,0.1288,0.223883191,0.0218
0.46,14,0,0.5625,0.990580848,0.1262,0.223877949,0.0012
0.37,39,0,0.5628,0.996835443,0.126,0.223721591,0.0004
0.4,18,0,0.5628,0.996835443,0.126,0.223721591,0.0004
0.3,41,0,0.5578,0.915229885,0.1274,0.22366573,0.0118
0.28,72,0,0.5612,0.969325153,0.1264,0.22363765,0.004
0.36,34,0,0.5616,0.976780186,0.1262,0.223521077,0.003
0.39,26,0,0.5525,0.844036697,0.1288,0.223494708,0.0238
0.42,26,0,0.5629,1,0.1258,0.223485521,0
0.46,18,0,0.5629,1,0.1258,0.223485521,0
0.22,83,0,0.5565,0.898448519,0.1274,0.22315642,0.0144
0.35,29,0,0.5559,0.890909091,0.1274,0.222922135,0.0156
0.37,17,0.015437393,0.5619,0.985871272,0.1256,0.222813553,0.0018
0.48,9,0.022298456,0.5625,0.99682035,0.1254,0.222774916,0.0004
0.39,54,0,0.5624,1,0.1248,0.221906117,0
0.43,8,0,0.5624,1,0.1248,0.221906117,0
0.58,19,0,0.5624,1,0.1248,0.221906117,0
0.33,58,0,0.5597,0.9543379,0.1254,0.221672264,0.006
0.52,22,0,0.5622,0.998397436,0.1246,0.221550498,0.0002
0.34,31,0,0.5579,0.926362297,0.1258,0.221517873,0.01
0.37,32,0,0.5522,0.848,0.1272,0.221217391,0.0228
0.23,93,0,0.5605,0.971918877,0.1246,0.220882822,0.0036
0.25,79,0.022298456,0.5612,0.984177215,0.1244,0.220880682,0.002
0.26,73,0,0.5582,0.934328358,0.1252,0.220811287,0.0088
0.23,78,0,0.561,0.982594937,0.1242,0.220525568,0.0022
0.21,99,0.015437393,0.5616,0.993589744,0.124,0.220483642,0.0008
0.41,34,0,0.5619,1,0.1238,0.220323901,0
0.22,75,0.001715266,0.5583,0.938345865,0.1248,0.220300088,0.0082
0.22,92,0.012006861,0.5603,0.973312402,0.124,0.219975164,0.0034
0.33,57,0,0.5617,0.998384491,0.1236,0.219967966,0.0002
0.29,65,0,0.5614,0.993569132,0.1236,0.219850587,0.0008
0.19,72,0.017152659,0.5572,0.924332344,0.1246,0.219598167,0.0102
0.38,19,0,0.5616,1,0.1232,0.219373219,0
0.37,65,0,0.5612,0.993548387,0.1232,0.219217082,0.0008
0.37,26,0,0.5611,0.99194847,0.1232,0.219178082,0.001
0.18,91,0,0.5441,0.764071856,0.1276,0.218680377,0.0394
0.2,95,0.041166381,0.5594,0.965517241,0.1232,0.218517205,0.0044
0.28,59,0,0.5576,0.93768997,0.1234,0.218098268,0.0082
0.33,62,0,0.561,0.998366013,0.1222,0.217747684,0.0002
0.21,93,0,0.558,0.946153846,0.123,0.217699115,0.007
0.23,75,0,0.5536,0.879603399,0.1242,0.217665615,0.017
0.35,19,0.010291595,0.5606,0.993485342,0.122,0.217313858,0.0008
0.25,82,0,0.5605,0.991869919,0.122,0.217275156,0.001
0.21,81,0,0.5592,0.97133758,0.122,0.216773276,0.0036
0.24,85,0,0.5602,0.990228013,0.1216,0.216601354,0.0012
0.51,14,0.005145798,0.5602,0.995065789,0.121,0.215763195,0.0006
0.2,91,0.012006861,0.5587,0.968102073,0.1214,0.215745513,0.004
0.37,23,0,0.5604,1,0.1208,0.215560314,0
0.32,44,0,0.5595,0.983739837,0.121,0.215494212,0.002
0.21,87,0.001715266,0.5573,0.945567652,0.1216,0.215488215,0.007
0.38,57,0,0.5597,0.988543372,0.1208,0.215291392,0.0014
0.44,19,0,0.5603,1,0.1206,0.215241835,0
0.44,28,0,0.5603,1,0.1206,0.215241835,0
0.28,69,0,0.5599,0.995041322,0.1204,0.214808207,0.0006
0.2,94,0,0.5502,0.846685083,0.1226,0.214185884,0.0222
0.22,81,0,0.5548,0.912650602,0.1212,0.213983051,0.0116
0.22,84,0,0.5572,0.952531646,0.1204,0.213778409,0.006
0.29,71,0,0.5593,0.993344426,0.1194,0.213176219,0.0008
0.5,9,0.015437393,0.5484,0.827913279,0.1222,0.21296619,0.0254
0.24,94,0,0.5591,0.991680532,0.1192,0.212819139,0.001
0.32,61,0,0.5572,0.961290323,0.1192,0.212099644,0.0048
0.47,12,0,0.5588,0.993288591,0.1184,0.2115797,0.0008
0.45,32,0,0.5591,1,0.1182,0.211411197,0
0.21,88,0,0.5567,0.956521739,0.1188,0.211350294,0.0054
0.26,95,0,0.5589,0.996627319,0.1182,0.211335598,0.0004
0.39,39,0,0.559,1,0.118,0.211091234,0
0.31,45,0,0.5588,0.998305085,0.1178,0.210733453,0.0002
0.16,95,0.046312178,0.5269,0.635448137,0.1262,0.210579009,0.0724
0.31,54,0,0.5583,0.989915966,0.1178,0.21054513,0.0012
0.37,63,0,0.5559,0.9472,0.1184,0.210488889,0.0066
0.2,77,0,0.5512,0.874269006,0.1196,0.210415201,0.0172
0.48,12,0,0.5587,1,0.1174,0.21013066,0
0.27,96,0,0.5583,0.99323181,0.1174,0.209980326,0.0008
0.3,54,0,0.5552,0.938095238,0.1182,0.209946714,0.0078
0.41,45,0,0.5567,0.963993453,0.1178,0.209944751,0.0044
0.47,15,0,0.5586,1,0.1172,0.20981024,0
0.33,49,0,0.5577,0.988155668,0.1168,0.208907172,0.0014
0.27,74,0,0.5536,0.917445483,0.1178,0.208791209,0.0106
0.16,100,0,0.5466,0.819178082,0.1196,0.208726003,0.0264
0.29,37,0,0.5576,0.988135593,0.1166,0.208586762,0.0014
0.23,72,0,0.5468,0.82231405,0.1194,0.208522529,0.0258
0.25,85,0,0.5569,0.976549414,0.1166,0.208325889,0.0028
0.25,78,0,0.5577,0.993162393,0.1162,0.208057296,0.0008
0.24,76,0,0.5545,0.936,0.117,0.208,0.008
0.23,76,0,0.5483,0.843527738,0.1186,0.207960722,0.022
0.46,51,0,0.558,1,0.116,0.207885305,0
0.21,84,0,0.5447,0.799196787,0.1194,0.207760571,0.03
0.47,46,0,0.5577,1,0.1154,0.206921284,0
0.39,18,0,0.5552,0.953947368,0.116,0.206847361,0.0056
0.34,48,0,0.5575,0.998266898,0.1152,0.206562668,0.0002
0.35,45,0,0.5574,0.996539792,0.1152,0.206525636,0.0004
0.31,34,0,0.5527,0.913657771,0.1164,0.206492815,0.011
0.58,8,0,0.5575,1,0.115,0.206278027,0
0.34,30,0,0.5574,0.998263889,0.115,0.206241033,0.0002
0.19,98,0.003430532,0.5548,0.950657895,0.1156,0.206134094,0.006
0.38,42,0,0.5571,0.993091537,0.115,0.206130131,0.0008
0.36,45,0,0.5561,0.977853492,0.1148,0.205477,0.0026
0.37,31,0,0.5568,0.991349481,0.1146,0.205449982,0.001
0.25,73,0,0.5565,0.98791019,0.1144,0.205054669,0.0014
0.32,50,0,0.5565,0.98791019,0.1144,0.205054669,0.0014
0.4,46,0,0.5571,1,0.1142,0.204990127,0
0.36,20,0,0.5568,0.994773519,0.1142,0.204879799,0.0006
0.74,3,0,0.5567,0.994764398,0.114,0.204557689,0.0006
0.55,5,0,0.5564,0.989583333,0.114,0.204447633,0.0012
0.41,24,0,0.5566,0.994755245,0.1138,0.204235463,0.0006
0.44,17,0,0.5568,1,0.1136,0.204022989,0
0.24,79,0,0.5502,0.886153846,0.1152,0.203893805,0.0148
0.26,78,0,0.556,0.986111111,0.1136,0.203730273,0.0016
