threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
3.61,0.6395864,0.7793,0.925632429,0.6074,0.733486294,0.0488
3.62,0.6366322,0.7791,0.926888957,0.606,0.732857661,0.0478
3.63,0.6307238,0.7786,0.927562922,0.6044,0.731896343,0.0472
3.64,0.6277696,0.7782,0.928263547,0.603,0.731086324,0.0466
3.65,0.6277696,0.7772,0.928306551,0.6008,0.72948033,0.0464
3.66,0.6233383,0.7765,0.92921453,0.5986,0.728135263,0.0456
3.67,0.61742985,0.7758,0.929862843,0.5966,0.726851852,0.045
3.68,0.6144756,0.7753,0.931369477,0.5944,0.725674521,0.0438
3.69,0.60856724,0.7742,0.932492114,0.5912,0.723623011,0.0428
3.7,0.59970456,0.7729,0.933587544,0.5876,0.721247085,0.0418
3.71,0.5982275,0.7727,0.93465094,0.5864,0.720658719,0.041
3.72,0.59379613,0.7715,0.935235652,0.5834,0.718561399,0.0404
3.73,0.58788776,0.7708,0.935649936,0.5816,0.717316231,0.04
3.74,0.5805022,0.7699,0.9365901,0.579,0.715609937,0.0392
3.75,0.5805022,0.77,0.938311688,0.578,0.715346535,0.038
3.76,0.5716396,0.7692,0.938722295,0.576,0.713931582,0.0376
3.77,0.56868535,0.7686,0.940039318,0.5738,0.712617983,0.0366
3.78,0.56573117,0.768,0.941370224,0.5716,0.711299154,0.0356
3.79,0.5539143,0.7667,0.94199536,0.5684,0.708993389,0.035
3.8,0.5480059,0.766,0.943037975,0.5662,0.707573107,0.0342
3.81,0.5450517,0.7652,0.944369973,0.5636,0.705911824,0.0332
3.82,0.5376662,0.7638,0.944706676,0.5604,0.703489832,0.0328
3.83,0.5317578,0.7619,0.945256715,0.556,0.700163707,0.0322
3.84,0.5288035,0.7613,0.946972289,0.5536,0.69872523,0.031
3.85,0.5243722,0.7607,0.948092128,0.5516,0.697433304,0.0302
3.86,0.5169867,0.7598,0.94885971,0.5492,0.695718267,0.0296
3.87,0.5096012,0.7586,0.949270327,0.5464,0.69357705,0.0292
3.88,0.50369275,0.7566,0.949859748,0.5418,0.690015283,0.0286
3.89,0.49187592,0.756,0.950387051,0.5402,0.688854884,0.0282
3.9,0.4844904,0.7558,0.952583156,0.5384,0.6879632,0.0268
3.91,0.48153618,0.7537,0.952228164,0.5342,0.684433056,0.0268
3.92,0.47415066,0.7529,0.95273899,0.5322,0.68292057,0.0264
3.93,0.46676514,0.7514,0.953463203,0.5286,0.680133814,0.0258
3.94,0.450517,0.7486,0.953318745,0.5228,0.675277706,0.0256
3.95,0.450517,0.7471,0.953727506,0.5194,0.672536579,0.0252
3.96,0.44903988,0.7454,0.954108068,0.5156,0.66943651,0.0248
3.97,0.43870014,0.7439,0.954867587,0.512,0.666579872,0.0242
3.98,0.42540622,0.7419,0.955555556,0.5074,0.662834749,0.0236
3.99,0.42540622,0.7406,0.955681818,0.5046,0.660471204,0.0234
4,0.422452,0.7381,0.955955573,0.4992,0.655892787,0.023
