self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.11,421,0.7409,0.712922043,0.8066,0.756873417,0.3248,0.858400587
0.1,661,0.7414,0.714158978,0.805,0.756863483,0.3222,0.85791147
0.1,671,0.7414,0.714158978,0.805,0.756863483,0.3222,0.85791147
0.11,591,0.7437,0.719906154,0.7978,0.756854188,0.3104,0.850085596
0.1,651,0.7413,0.713956375,0.8052,0.756838049,0.3226,0.85791147
0.11,641,0.7439,0.720484542,0.797,0.756813218,0.3092,0.850085596
0.11,601,0.7437,0.719985557,0.7976,0.756808046,0.3102,0.850085596
0.11,551,0.7435,0.719488012,0.7982,0.756802882,0.3112,0.850330154
0.11,561,0.7435,0.719488012,0.7982,0.756802882,0.3112,0.850330154
0.1,501,0.7398,0.71042471,0.8096,0.756776968,0.33,0.861090731
0.1,511,0.7398,0.71042471,0.8096,0.756776968,0.33,0.861090731
0.09,601,0.7389,0.708282476,0.8124,0.756776898,0.3346,0.867204696
0.11,431,0.7408,0.712871287,0.8064,0.756756757,0.3248,0.858400587
0.11,441,0.7408,0.712871287,0.8064,0.756756757,0.3248,0.858400587
0.11,621,0.7438,0.720354302,0.797,0.75674136,0.3094,0.850085596
0.11,631,0.7438,0.720354302,0.797,0.75674136,0.3094,0.850085596
0.1,771,0.7418,0.715354471,0.8032,0.756736386,0.3196,0.856688677
0.1,521,0.7398,0.710498596,0.8094,0.756731488,0.3298,0.861090731
0.1,491,0.7397,0.710300053,0.8096,0.756706234,0.3302,0.861090731
0.07,1130,0.7365,0.702864985,0.8194,0.7566719,0.3464,0.878698948
0.07,1140,0.7365,0.702864985,0.8194,0.7566719,0.3464,0.87845439
