self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.12,881,0.7369,0.711404605,0.7972,0.75186268,0.3234,0.926144756
0.11,691,0.7349,0.706669013,0.8032,0.751848732,0.3334,0.929098966
0.09,701,0.7324,0.700968523,0.8106,0.75180857,0.3458,0.937961595
0.09,711,0.7324,0.700968523,0.8106,0.75180857,0.3458,0.937961595
0.09,721,0.7324,0.700968523,0.8106,0.75180857,0.3458,0.937961595
0.09,731,0.7324,0.700968523,0.8106,0.75180857,0.3458,0.937961595
0.09,741,0.7324,0.700968523,0.8106,0.75180857,0.3458,0.937961595
0.09,751,0.7324,0.700968523,0.8106,0.75180857,0.3458,0.937961595
0.09,761,0.7324,0.700968523,0.8106,0.75180857,0.3458,0.937961595
0.08,701,0.7301,0.695963209,0.8172,0.751724772,0.357,0.946824225
0.08,711,0.7301,0.695963209,0.8172,0.751724772,0.357,0.946824225
0.08,721,0.7301,0.695963209,0.8172,0.751724772,0.357,0.946824225
0.08,731,0.7301,0.695963209,0.8172,0.751724772,0.357,0.946824225
0.08,741,0.7301,0.695963209,0.8172,0.751724772,0.357,0.946824225
0.08,751,0.7301,0.695963209,0.8172,0.751724772,0.357,0.946824225
0.08,761,0.7301,0.695963209,0.8172,0.751724772,0.357,0.946824225
0.1,661,0.7336,0.703839442,0.8066,0.751724138,0.3394,0.932053176
0.1,671,0.7336,0.703839442,0.8066,0.751724138,0.3394,0.932053176
0.1,681,0.7336,0.703839442,0.8066,0.751724138,0.3394,0.932053176
0.12,821,0.7367,0.711150758,0.7972,0.751720886,0.3238,0.926144756
0.12,831,0.7367,0.711150758,0.7972,0.751720886,0.3238,0.926144756
0.1,651,0.7335,0.703716629,0.8066,0.751654086,0.3396,0.932053176
0.1,561,0.7331,0.702801462,0.8078,0.751651624,0.3416,0.932053176
0.1,571,0.7331,0.702801462,0.8078,0.751651624,0.3416,0.932053176
0.1,581,0.7331,0.702801462,0.8078,0.751651624,0.3416,0.932053176
0.1,591,0.7331,0.702801462,0.8078,0.751651624,0.3416,0.932053176
0.1,601,0.7332,0.703065134,0.8074,0.751629119,0.341,0.932053176
0.1,611,0.7332,0.703065134,0.8074,0.751629119,0.341,0.932053176
0.1,621,0.7332,0.703065134,0.8074,0.751629119,0.341,0.932053176
0.1,631,0.7332,0.703065134,0.8074,0.751629119,0.341,0.932053176
0.11,651,0.7345,0.70609949,0.8034,0.751613809,0.3344,0.929098966
0.11,661,0.7345,0.70609949,0.8034,0.751613809,0.3344,0.929098966
0.11,671,0.7345,0.70609949,0.8034,0.751613809,0.3344,0.929098966
0.11,681,0.7345,0.70609949,0.8034,0.751613809,0.3344,0.929098966
0.09,691,0.7321,0.700605013,0.8106,0.751599444,0.3464,0.937961595
0.08,691,0.7299,0.695726205,0.8172,0.751586499,0.3574,0.946824225
0.07,1140,0.7293,0.694420892,0.819,0.751583004,0.3604,0.954209749
0.07,1150,0.7293,0.694420892,0.819,0.751583004,0.3604,0.954209749
0.1,551,0.733,0.702679193,0.8078,0.75158169,0.3418,0.932053176
0.12,811,0.7365,0.710897093,0.7972,0.751579146,0.3242,0.926144756
0.09,631,0.7312,0.69862543,0.8132,0.751571165,0.3508,0.949778434
0.09,601,0.7311,0.698437232,0.8134,0.75154763,0.3512,0.949778434
0.09,611,0.7311,0.698437232,0.8134,0.75154763,0.3512,0.949778434
0.1,1210,0.7366,0.71125,0.7966,0.751509434,0.3234,0.932053176
0.1,1220,0.7366,0.71125,0.7966,0.751509434,0.3234,0.932053176
0.09,621,0.7311,0.698505411,0.8132,0.75150171,0.351,0.949778434
0.07,1130,0.7291,0.694185455,0.819,0.751445087,0.3608,0.954209749
0.12,1140,0.7375,0.71354073,0.7936,0.751443992,0.3186,0.926144756
0.12,1150,0.7375,0.71354073,0.7936,0.751443992,0.3186,0.926144756
0.1,1170,0.7365,0.711123014,0.7966,0.751438544,0.3236,0.932053176
0.1,1180,0.7365,0.711123014,0.7966,0.751438544,0.3236,0.932053176
0.1,1190,0.7365,0.711123014,0.7966,0.751438544,0.3236,0.932053176
0.1,1200,0.7365,0.711123014,0.7966,0.751438544,0.3236,0.932053176
0.12,801,0.7363,0.710643608,0.7972,0.751437459,0.3246,0.926144756
0.11,641,0.7342,0.705727337,0.8034,0.751402918,0.335,0.929098966
0.1,541,0.7324,0.701596114,0.8088,0.751393534,0.344,0.932053176
0.1,641,0.7331,0.703225806,0.8066,0.75137401,0.3404,0.932053176
0.12,1110,0.7374,0.713412442,0.7936,0.751372846,0.3188,0.926144756
